ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230000|20190523010758|20190523011613|495||103909487|
ODS_RE_ST_XDR_S1U_GNRL_HDET_H|2019052223|20190523010702|20190523011725|623||1960478144|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230000|20190523010556|20190523011842|766||360251648|
ODS_RE_ST_XDR_S11_HDET_MI|201905222345|20190523005157|20190523012004|1687||13642348|
DW_F_XDR_S1U_GENERAL_TCP_4G_H|2019052223|20190523011807|20190523012216|249||849699558|
ODS_RE_ST_XDR_S1U_DNS_HDET_MI|201905230000|20190523010756|20190523012326|930||354647725|
ODS_RE_ST_XDR_S1U_DNS_HDET_H|2019052223|20190523011003|20190523012347|824||1564001894|
ODS_RE_ST_XDR_S1U_GNRL_HDET_MI|201905230000|20190523010956|20190523012415|859||464032406|
ODS_RE_ST_XDR_S1U_HTTP_HDET_H|2019052223|20190523010601|20190523012434|1113||1670861112|
ODS_RE_ST_XDR_S11_HDET_H|2019052223|20190523012102|20190523012507|245||21098216|
ODS_RE_ST_XDR_S1MME_HDET_H|2019052223|20190523011401|20190523012622|741||373537232|
ODS_RE_ST_XDR_S1MME_HDET_MI|201905230000|20190523010256|20190523012654|1438||126314956|
DW_F_XDR_S1U_MME_EUCSVTE_4G_H|2019052223|20190523012707|20190523012747|40||113534|
ODS_RE_ST_XDR_S1U_RTSP_HDET_MI|201905230015|20190523012756|20190523012807|11||289|
ODS_RE_ST_XDR_S1U_EMAIL_HDET_MI|201905230015|20190523012759|20190523012809|10||29333|
ODS_RE_ST_XDR_S1U_FTP_HDET_MI|201905230015|20190523012758|20190523012811|13||20523|
ODS_RE_ST_XDR_S1U_MMS_HDET_MI|201905230015|20190523012759|20190523012816|17||2625|
ODS_RE_ST_XDR_S6A_HDET_MI|201905230015|20190523012557|20190523012853|176||4351943|
ODS_RE_ST_XDR_SGS_HDET_MI|201905230015|20190523012457|20190523012907|250||5969465|
ODS_RE_ST_XDR_S1U_P2P_HDET_MI|201905230015|20190523012757|20190523012908|71||454864|
ODS_RE_ST_XDR_S1U_VOIP_HDET_MI|201905230015|20190523012800|20190523012912|72||503076|
DW_F_XDR_S1U_DNS_EUCSVT_4G_H|2019052223|20190523012409|20190523012938|329||865466606|
ODS_RE_ST_XDR_S1U_IM_HDET_MI|201905230015|20190523012256|20190523012957|421||87537835|
ODS_RE_ST_XDR_S1U_VIDEO_HDET_MI|201905230015|20190523012556|20190523013025|269||4089776|
ODS_RE_ST_XDR_S11_HDET_MI|201905230000|20190523010656|20190523013109|1453||13480378|
DW_F_XDR_S1U_MME_EUCSVT_4G_H|2019052223|20190523012706|20190523013116|250||69847755|
DW_F_XDR_S1U_HTTP_EUCSVT_4G_H|2019052223|20190523012507|20190523013137|390||353006580|
DW_F_XDR_S1U_DNS_EUCSVTE_4G_H|2019052223|20190523012908|20190523013210|182||27750603|
DW_F_XDR_S1U_HTTP_EUCSVTE_4G_H|2019052223|20190523013006|20190523013238|152||3557387|
ODS_RE_ST_XDR_S1U_HTTP_HDET_MI|201905230015|20190523012057|20190523013246|709||315516511|
DW_RE_ST_XDR_S1U_DNS_PERF_WIDE_H|2019052222|20190523003709|20190523013451|3462||17535598|
